gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
0,1,0,0,1,12,0,29,311.4574001,12,3,1.717238717,1.582191305,0
0,1,1,1,1,1,1,34,2.951719941,1,9,1.762883698,1.66009682,0
0,1,0,0,1,1,0,33,232.4031191,1,2,1.977567056,2.083380275,0
0,1,1,0,1,1,1,23,89.93051524,1,0,1.40996829,0,1
1,1,0,0,1,1,0,27,174.7884568,1,0,0.468664907,0.901919496,1
1,1,0,0,1,1,0,33,93.44335952,1,8,3.12533462,3.097516613,0
0,1,0,0,1,1,1,24,146.7121196,1,2,1.490598762,1.578363399,0
1,0,1,0,1,1,0,28,58.43024172,1,1,1.151147447,0.568507786,1
0,1,1,1,1,1,1,30,255.5788387,1,4,2.791101532,2.908721008,0
1,1,1,0,1,6,1,25,164.2436767,6,2,1.535612555,1.141373078,1
0,0,0,0,1,1,0,23,7.062228609,1,0,0.350969121,0,1
1,0,1,0,1,6,0,25,248.117169,6,4,3.057644066,3.061064552,0
0,1,1,1,1,12,1,27,40.23451782,9,1,2.208049256,2.25374317,0
0,1,1,0,1,6,0,26,99.49386114,6,5,2.068746482,2.110392885,0
1,1,1,0,1,12,0,28,59.89388942,9,2,1.792241934,1.600601482,0
1,1,0,0,1,12,1,35,258.9316986,9,6,0.861283175,0.930059353,0
0,1,1,1,1,1,0,23,100.5437837,1,1,0.614087439,0,1
1,1,0,0,0,1,1,32,179.2380262,1,10,2.873329348,2.913150856,0
1,1,1,1,1,1,0,27,43.83541425,1,3,0,0,1
1,1,0,0,1,1,1,29,185.2706583,1,0,1.292617683,0.555737419,1
1,1,1,0,1,6,0,28,118.4659273,6,3,0.767508198,0.761698138,0
1,0,0,0,1,1,0,26,85.33765338,1,1,0.860236828,0.302492378,1
1,1,0,0,1,1,1,25,130.7144618,1,1,1.591976194,1.128420053,1
0,1,1,1,0,1,0,27,199.4748606,1,4,1.974295364,1.825289117,0
1,1,0,0,1,1,0,26,291.6128038,1,1,1.902014604,1.789487487,0
0,1,1,1,1,12,1,31,326.569682,12,5,1.571927624,1.490008287,0
0,1,1,0,1,12,0,27,26.34554387,12,1,0.232654126,0,1
0,1,0,1,1,6,1,35,93.14151398,6,2,1.700830264,1.701676192,0
1,1,1,1,1,6,1,26,227.3482222,5,3,0.912802691,0.955256421,0
1,0,1,0,1,1,0,33,4.324223933,1,2,1.325071998,1.577786286,0
0,0,1,0,1,6,1,28,156.6993915,6,2,0.382461589,0.260832656,0
1,1,0,0,1,1,1,34,9.434824743,1,3,2.417473165,2.366718345,0
0,1,1,1,1,1,1,31,114.1388888,1,0,1.178985664,0.372567247,1
1,1,1,0,1,1,0,32,110.0498936,1,1,2.322865523,2.222364669,0
1,1,0,0,1,1,0,30,145.5656874,1,3,3.695294322,3.731734127,0
1,1,1,1,1,1,1,29,75.01942338,1,6,1.64502033,1.761901085,0
0,1,0,1,1,6,0,27,48.36547596,6,2,2.50583466,2.506827699,0
1,1,0,0,1,12,0,26,95.87428671,12,4,2.301766596,2.431591515,0
0,1,1,0,0,12,1,31,227.1594999,12,3,2.148071096,2.207218414,0
1,1,1,1,0,6,0,27,106.2823307,6,5,2.614065286,2.667067808,0
0,1,0,0,1,6,1,29,33.00353031,6,7,2.375283214,2.448882433,0
1,1,0,0,0,12,1,28,212.6191875,10,2,3.776011293,3.906777522,0
1,1,1,1,1,12,0,31,48.27545976,11,6,1.894392479,1.901030184,0
0,1,1,1,1,12,1,32,115.1179829,11,2,2.006230277,2.002303957,0
1,1,1,1,1,1,0,30,85.80615455,1,4,3.984524014,3.968041488,0
1,1,1,0,1,6,1,36,3.660820075,6,0,0.392670091,0.263513466,0
1,1,1,0,1,1,0,29,112.9129042,1,0,1.465093194,0.784109256,1
0,1,1,1,1,1,0,26,233.071423,1,0,1.891995991,2.00204645,1
1,1,0,0,1,1,0,27,67.27990607,1,0,0.583403473,0.481441882,1
0,1,0,0,1,1,0,27,81.75264324,1,2,2.745586718,2.832093151,0
1,1,0,0,1,1,0,25,93.0964624,1,0,0.819203691,0.634566163,1
0,1,0,0,1,1,0,32,268.7220384,1,15,3.12167024,3.233155739,0
1,1,1,0,1,1,0,29,190.6615125,1,2,0,0,0
0,1,1,0,1,12,0,26,70.78964996,10,1,3.086527722,3.073827375,0
0,1,0,0,1,12,1,26,93.29053472,11,9,1.503291227,1.505158189,0
1,0,1,0,1,1,0,32,219.7952864,1,7,1.063803022,0.981743656,0
0,1,1,0,1,1,1,25,128.1212585,1,2,1.743255984,0.141598337,1
0,1,0,0,1,1,1,33,101.8978343,1,3,2.546397197,2.408648799,0
1,1,1,1,1,1,0,25,230.0878413,1,5,2.384749025,2.416903159,0
1,1,0,0,1,1,0,29,139.960837,1,3,3.392298372,3.376264565,0
1,1,0,1,1,12,1,28,88.11947655,12,2,1.168488566,0.998205939,0
0,1,1,1,1,1,0,28,45.14200209,1,4,2.51224371,2.480858249,0
0,1,0,1,0,1,1,26,46.94363012,1,2,1.06945843,1.147335031,0
0,1,0,0,0,1,0,31,129.1387971,1,8,1.752018945,1.753210004,0
1,1,1,0,1,1,0,31,192.4615712,1,6,1.101656488,1.308272334,0
0,1,1,0,1,12,1,27,78.07185485,12,1,1.565409985,0.559215167,1
0,1,1,0,1,12,0,26,400.4388483,12,3,3.858927955,3.840771505,0
1,1,0,0,1,12,1,33,34.79243508,10,3,1.68591798,1.797753781,0
1,1,0,1,1,6,1,24,113.0339869,6,4,2.096529851,2.074319801,0
0,1,0,0,1,1,0,31,144.4213172,1,2,3.213538886,3.182041005,0
1,1,0,0,1,1,0,23,76.85218127,1,4,2.397612508,2.446044387,0
0,1,0,0,1,1,0,26,109.5492995,1,0,1.634141569,0.550881214,1
1,1,0,0,1,1,0,30,0.710487821,1,7,1.711398919,1.501684161,0
1,1,0,0,1,6,0,28,230.8400715,6,1,1.3015214,1.387428709,1
0,0,0,0,1,1,0,30,71.58556747,1,0,1.393037186,1.147731693,1
0,0,0,0,1,6,0,34,326.2045982,5,2,1.099334471,1.051872478,0
1,1,1,1,1,12,1,32,4.556640835,10,3,1.985368701,1.930489368,0
0,1,1,1,1,6,0,28,205.4508732,6,5,3.254083362,3.372538204,0
1,1,0,0,1,1,1,25,169.9035064,1,0,1.626955652,0.660727667,1
0,1,1,0,1,12,1,28,84.36994494,12,15,1.415664052,1.258385612,0
1,1,1,1,1,12,1,27,41.25109051,8,6,3.567754809,3.439694933,0
0,1,1,1,1,12,1,26,23.62088398,12,10,2.909712067,2.906149639,0
0,1,1,0,1,6,0,28,243.7431203,6,3,2.387434102,2.410041527,0
0,1,1,1,1,6,0,33,38.57255027,5,7,2.34736973,2.343541768,0
0,1,0,0,1,1,0,26,301.7198068,1,6,1.730803551,1.664930975,0
0,1,0,1,1,1,0,28,238.0697464,1,2,0.534800565,0.326516341,1
0,1,1,1,1,1,0,30,175.8782923,1,3,1.797137811,1.931183586,0
0,1,0,0,0,1,1,33,148.7800162,1,2,0.832677842,0.762919845,0
1,0,0,0,1,1,0,26,223.8734713,1,0,0.531048692,0.716151385,1
1,0,0,0,1,12,0,30,101.7522467,12,10,3.601064607,3.646986924,0
0,1,1,1,1,12,1,38,156.3350137,12,2,2.566400592,2.493103689,0
1,1,1,1,1,6,1,35,102.6043749,5,3,3.499892735,3.4735201,0
1,0,0,0,1,1,0,28,144.2396963,1,1,1.138963153,0.524850853,1
1,1,0,0,1,12,1,34,22.80110074,10,2,3.391320068,3.316116303,0
1,1,1,1,1,12,0,27,64.34271519,10,9,3.030821003,2.982682581,0
0,1,1,1,1,1,1,26,116.7485403,1,4,1.581822063,1.423032995,1
1,1,0,0,1,1,1,28,251.2707317,1,5,1.548429777,1.432898848,0
0,0,0,0,1,12,0,28,252.1604757,12,5,1.9563128,2.119238563,0
1,1,0,0,1,1,1,26,245.5930669,1,0,1.216823048,0.350763262,1
1,1,0,0,1,1,1,34,52.50162717,1,5,2.920383932,2.957190888,0
1,1,0,0,1,1,0,33,66.41949985,1,1,2.739333791,2.670374102,0
1,1,1,0,1,6,1,27,76.12314728,4,1,1.196712866,0.002872362,1
0,1,0,0,1,1,0,33,14.85251879,1,3,0.055140429,0,1
1,1,0,0,1,1,0,26,332.0022124,1,3,2.088883747,2.15835129,0
1,1,1,0,1,12,0,35,131.5603128,6,1,0.635852768,0.768048747,0
0,1,1,1,1,12,1,34,61.51320007,12,1,1.499422662,1.31225443,0
1,1,0,0,1,1,1,30,124.2086846,1,3,0.83392626,0.95695137,0
1,1,0,0,1,1,0,26,132.6619046,1,1,2.583829474,1.879055578,1
0,1,0,0,1,6,0,31,5.145095773,6,6,1.93771959,2.009899392,0
1,1,0,0,1,1,1,29,168.2192409,1,12,1.877924061,1.649566169,0
1,1,0,1,0,6,1,31,193.2841543,6,3,1.598545354,1.661896365,0
1,0,0,0,1,1,1,27,23.36614093,1,11,2.45301862,2.421932817,0
0,1,1,1,1,12,1,28,275.2286422,12,1,1.493134932,1.589725338,0
1,1,0,1,1,1,0,30,291.3340189,1,8,3.246638269,3.246596209,0
1,1,0,0,1,1,1,32,130.0166655,1,1,1.391873952,0.852350453,1
1,1,1,0,1,1,0,26,25.9584547,1,1,2.316723598,1.74259364,1
0,1,1,0,1,1,0,31,182.6968989,1,3,0.849686876,1.003793554,0
1,1,0,0,1,1,1,33,130.4077289,1,2,2.364295546,2.166769935,0
0,1,1,1,1,1,0,31,107.6880614,1,1,1.952746267,1.904408409,0
1,1,0,0,1,1,1,32,181.4995064,1,5,3.132575352,3.189898689,0
0,1,0,0,1,1,1,30,44.41910072,1,0,1.692923985,1.613738294,0
0,1,0,0,1,1,0,27,104.740335,1,0,2.370923262,1.381619572,1
0,0,0,0,1,1,0,32,91.21212359,1,2,3.824878188,4.029924728,0
1,0,0,0,1,1,0,31,180.5248886,1,19,1.798363241,1.823744779,0
0,1,1,1,1,1,1,31,221.6284977,1,4,1.699235624,1.771071277,0
0,1,1,0,1,12,1,31,49.6844057,12,7,2.741201824,2.758926154,0
0,1,1,1,1,12,0,31,137.0543673,11,6,1.314291966,1.089512506,0
0,0,0,0,1,1,0,26,48.80268361,1,0,2.234248802,2.213682844,1
1,1,0,0,1,1,1,29,139.8258951,1,1,2.412062678,1.979980441,1
0,1,0,0,1,1,0,25,149.1967161,1,0,2.152637103,1.852379249,1
0,0,0,0,1,6,0,27,137.3709169,6,24,0.918919922,1.093413949,0
1,1,1,0,1,6,1,26,241.9188256,6,2,0.672969229,0.641230717,0
1,1,1,1,1,1,0,22,21.7906425,1,1,2.263115325,1.845582204,1
0,1,0,0,1,1,1,29,0.171862303,1,1,2.000837716,1.831821776,0
0,1,1,0,1,1,0,31,364.3269276,1,12,1.871302727,2.003979836,0
0,0,1,0,1,1,0,32,189.8953397,1,1,1.108153164,0.790551549,1
0,1,1,1,1,1,0,32,272.6369638,1,0,1.374127972,1.202066156,1
0,1,0,0,1,1,0,28,86.63247139,1,9,1.258949006,1.280670764,0
0,1,1,0,1,12,0,33,196.4570535,12,1,2.001179826,1.983897423,0
0,1,0,0,1,1,0,25,272.6140068,1,0,2.641713652,3.540270516,1
1,1,0,0,1,12,1,30,214.3385684,11,9,3.264203587,3.431093538,0
0,1,1,0,1,1,0,26,145.7460833,1,1,1.283363471,0.059373152,1
1,1,1,0,1,12,0,30,254.8284926,12,5,2.690441756,2.653591155,0
0,0,0,0,1,6,1,28,81.25268539,6,5,2.739138562,2.803765459,0
0,0,0,1,1,1,0,29,158.7159347,1,1,0.161426087,0.05453999,0
0,0,1,0,1,6,0,31,94.58675015,6,10,0.747013672,0.728744962,0
0,1,1,1,1,12,0,24,6.545161683,12,16,1.556619781,1.802593594,0
1,1,1,0,0,1,0,26,73.23603737,1,0,2.373893032,1.115132432,1
0,0,1,0,0,6,1,30,275.3025943,6,2,2.223940647,2.287088288,0
0,1,1,0,1,12,0,29,72.36459657,8,1,1.592342587,1.487478107,0
0,1,0,0,1,6,0,30,7.486945086,6,1,3.357113943,3.342892824,0
0,1,0,0,1,12,1,28,76.44866707,11,3,3.535353677,3.618916125,0
1,1,1,0,1,1,0,27,174.3265656,1,5,1.187922094,1.146473398,0
0,1,1,1,1,1,1,31,44.84510463,1,6,2.474551258,2.43392125,0
0,1,0,0,1,1,0,27,187.0410646,1,4,2.14710392,2.299364468,0
0,0,1,0,1,1,0,31,88.03828817,1,0,1.89760007,1.336397303,1
1,1,1,0,1,12,1,29,94.24309175,11,3,1.675794711,1.733695655,0
1,1,1,0,1,6,0,29,121.2568002,5,13,2.336253732,2.383972644,0
0,1,1,0,0,12,0,31,183.3536158,10,1,1.317593541,1.240910927,0
1,1,1,0,1,6,1,34,377.9153828,6,6,1.80915744,1.758145886,0
1,1,1,0,1,1,1,28,68.62921761,1,5,3.197159774,3.218273516,0
1,1,0,0,1,1,0,28,73.62710006,1,3,2.3806684,2.297674985,0
1,1,1,0,1,1,1,22,132.1737557,1,1,0.906835023,0.522112982,1
0,1,0,0,1,1,1,24,92.86968095,1,8,2.157699974,2.131321016,0
0,1,1,0,0,6,1,31,282.9298669,6,2,0.760370821,0.773798535,0
0,1,1,0,1,1,1,30,96.31384394,1,7,1.107153508,1.137430528,0
0,1,1,1,1,12,1,31,281.2477766,12,3,1.105536623,0.950476371,0
1,1,0,1,1,6,1,32,126.9223463,6,4,2.205504714,2.039891876,0
0,1,1,1,1,12,1,28,91.17066524,5,7,1.55850705,1.610447271,0
1,1,0,0,1,1,1,29,273.3959596,1,12,1.49266045,1.522410191,0
0,1,1,1,1,1,0,33,54.67955741,1,7,2.543522735,2.543187179,0
0,1,1,1,1,12,1,25,226.0659439,10,1,1.671299704,1.857458762,0
1,1,0,0,1,1,0,25,72.25442526,1,0,1.957857773,1.238477422,1
1,1,1,1,1,12,0,29,196.9238975,11,4,0.97027569,1.089725002,0
0,0,0,0,1,6,0,28,246.0712381,5,0,1.847889918,0.64413424,1
0,1,1,0,1,1,0,20,33.70273309,1,1,0.717443973,0.586196284,1
0,1,0,0,1,1,0,34,203.1766728,1,1,1.144706331,1.004779747,1
1,1,0,1,0,1,0,30,31.32666953,1,0,2.746110707,3.089224943,1
0,1,1,1,1,12,1,33,68.09962226,9,6,3.056874146,2.992748899,0
0,1,1,1,1,1,0,33,212.2573954,1,2,2.61535866,2.547480297,0
0,1,0,0,1,1,0,28,476.4326553,1,4,3.207605545,3.154818172,0
1,1,1,0,1,6,0,30,242.8197925,6,1,2.067658338,2.107738571,0
1,0,0,0,1,1,0,26,91.58342634,1,0,2.292498055,1.114008622,1
1,1,0,0,1,12,0,33,117.8237171,12,7,2.470884947,2.452512718,0
1,0,1,0,1,1,0,31,105.1540554,1,1,3.495218132,3.529604277,0
1,1,1,1,1,1,1,29,215.2191507,1,4,2.766035657,2.705428845,0
0,1,1,1,1,12,1,33,271.0027759,11,9,2.620116632,2.684355106,0
1,1,1,1,1,6,1,28,186.3341339,6,0,0.135004531,0.005492378,1
0,1,1,1,1,12,1,29,329.9340576,12,4,4.557336769,4.534281532,0
1,1,0,0,1,1,1,28,246.2115527,1,1,0.822002981,0,1
0,1,0,0,1,1,1,36,151.8232331,1,2,1.385532549,1.480463579,0
0,1,1,1,1,12,1,34,16.60701218,12,8,2.009079501,1.926014375,0
0,1,0,1,1,12,1,23,271.5255794,11,21,1.41021506,1.359817047,0
1,1,1,1,1,1,0,29,9.469088632,1,2,3.106344163,3.167586833,0
1,1,1,1,1,12,0,32,63.86604633,11,1,0.993553865,1.068658985,0
0,1,1,0,1,1,1,30,272.3779354,1,1,0.152321134,0.277883095,0
0,1,1,0,1,12,1,25,143.5119953,12,4,2.228462632,2.194672721,0
0,1,1,1,1,12,0,25,113.0584008,12,3,1.957602068,2.009971857,0
0,1,0,1,1,1,1,25,195.1403891,1,5,2.352029589,2.296145419,0
0,1,0,0,1,12,1,29,363.8613944,12,5,3.363988476,3.525827276,0
1,1,1,1,1,6,1,31,129.42184,6,4,0.368678704,0.122601883,0
1,0,1,0,1,6,0,26,66.80376627,6,3,1.969605327,1.994414935,0
1,1,1,0,1,6,1,33,218.3977132,5,6,0.747376324,0.679234636,0
1,0,1,0,1,1,0,28,210.2992128,1,1,1.664727021,2.074508655,1
1,0,1,1,1,1,0,23,161.9033426,1,2,0.471816613,0.375318195,0
0,1,0,0,1,6,0,25,313.4688209,6,1,3.196079819,3.284945508,0
0,1,0,0,1,1,0,32,159.2267255,1,1,1.810372235,1.643288981,1
1,1,0,0,1,12,0,26,6.373021569,12,1,1.556876148,1.513564087,0
1,0,1,0,1,6,0,30,185.5582386,6,3,1.306739906,1.480853223,0
0,1,1,1,1,6,0,26,6.038435984,6,1,1.587778934,1.655646974,0
1,1,1,0,0,12,1,35,174.6543998,11,3,3.471504044,3.456041313,0
0,1,1,1,1,1,0,29,207.4647181,1,4,2.02152014,1.768575894,0
1,1,0,0,0,12,0,26,297.1624048,12,6,2.487889214,2.42783598,0
0,1,1,0,1,1,0,25,26.80674805,1,2,2.745407311,2.874749581,1
0,1,1,1,1,6,0,31,34.68236412,6,3,0.952839513,1.021745793,0
0,1,1,1,1,1,0,29,83.05682857,1,7,2.178048562,2.122485397,0
0,1,1,0,1,6,0,31,96.99148305,6,6,1.551009295,1.487026357,0
0,1,1,0,1,6,1,29,1.817741675,6,0,0.979188221,0.540579148,1
1,0,0,0,1,1,0,24,109.9659434,1,0,0.313905159,0,1
1,1,0,0,1,1,0,30,51.5059056,1,0,1.794575014,1.137021963,1
1,1,0,0,1,1,0,33,105.161186,1,1,0.528248353,0.589342994,0
0,1,0,0,1,1,1,30,284.6777544,1,4,2.348433208,2.361979346,0
0,1,1,0,1,1,1,30,136.3721971,1,2,2.495342908,2.478861213,0
1,1,0,0,1,1,1,28,225.5289474,1,2,1.921330056,1.998263924,0
0,1,0,0,1,1,0,31,213.8161571,1,0,2.509591227,2.338472319,1
1,1,1,1,1,1,1,29,159.3618858,1,1,1.145692396,1.190448256,0
1,1,1,0,1,6,0,36,252.8564549,6,11,3.732299879,3.848739131,0
0,1,1,0,0,1,1,20,190.0740813,1,1,1.807479875,0.733386654,1
0,1,1,1,1,1,0,23,122.7655626,1,1,0,0,1
1,1,0,1,1,1,1,31,136.0522838,1,4,1.485610993,1.654889683,0
1,1,0,0,1,6,1,28,45.61541894,6,2,2.191505436,2.171117616,0
1,1,1,1,1,12,1,25,203.3508545,12,4,1.215171302,1.152487234,0
0,1,1,1,1,12,1,26,230.2434791,10,1,2.343401029,2.277642526,0
0,1,1,1,0,6,1,31,8.256842467,5,1,1.15441631,1.027208305,0
1,1,1,1,1,12,0,24,126.4042257,10,1,1.595672812,1.627901887,0
0,1,1,1,0,1,1,26,103.8146857,1,0,2.391508432,2.106902034,1
0,1,0,0,1,12,0,28,112.7957018,11,3,2.672325216,2.753441855,0
1,1,0,0,1,1,1,30,181.0951699,1,1,0,0,0
0,1,0,1,0,1,1,33,175.1347212,1,2,2.468283199,2.530139941,0
0,1,1,1,1,12,1,31,56.87989785,9,5,2.834753584,2.914802135,0
1,1,1,1,1,12,0,31,170.0107753,11,2,0.113592558,0.1369202,0
0,1,1,1,1,1,1,35,144.9097387,1,11,4.091156208,4.146970017,0
0,1,0,1,1,1,0,35,100.9958114,1,0,2.164253792,2.268218729,0
0,1,0,0,1,6,0,23,224.4396362,6,5,0.510739544,0.354836204,0
1,1,0,0,1,6,0,25,155.1340066,6,3,1.053678166,1.227366835,0
1,1,0,0,1,1,0,25,40.20066426,1,0,1.819385027,0.257913263,1
0,1,1,1,1,12,1,27,162.2192451,12,5,0.995934538,0.963909849,0
0,1,0,0,0,1,1,28,96.07559943,1,1,0.751724877,0,1
1,1,0,0,1,1,1,25,56.10411376,1,2,2.138147024,2.664432498,1
0,0,1,1,1,1,0,31,140.1850287,1,6,1.458026856,1.322499756,0
0,0,0,0,1,6,1,33,75.11320703,6,6,2.053105386,2.117793511,0
0,1,0,0,1,6,0,30,217.2522405,6,2,0.884416848,0.880569005,0
0,1,1,1,0,1,0,30,44.31496208,1,5,1.027639683,0.947470422,1
1,1,1,1,1,1,1,33,162.0146722,1,3,2.469676199,2.632662538,0
1,0,0,0,1,1,0,35,186.936881,1,6,2.518738437,2.558574502,0
0,0,1,0,1,6,0,30,24.62058903,5,2,0,0,0
1,1,1,1,1,12,0,31,284.1227327,11,2,1.473018737,1.522157793,0
0,1,1,1,1,6,1,26,158.3589232,6,9,0.856799213,1.014513694,0
1,1,0,0,1,12,1,27,90.72630335,12,2,2.925343867,2.609160813,0
1,1,0,1,1,12,1,33,97.53755183,12,0,4.034458166,4.005640884,0
1,0,0,0,1,12,0,28,351.6337919,12,3,2.176553928,2.179912646,0
1,1,0,0,1,1,0,26,153.2601542,1,1,1.848846618,2.263137296,1
1,1,0,0,1,6,1,31,61.49936613,6,2,3.082996775,3.159881246,0
0,1,1,1,1,6,0,26,145.1461087,6,0,1.532890517,0.696626675,1
1,0,1,0,1,1,0,27,127.6721517,1,1,1.656010257,1.707497645,1
1,1,1,1,1,1,0,27,234.8319362,1,3,2.228515681,2.19239301,0
1,1,0,0,1,1,0,25,128.5872517,1,1,0.408400072,0.428022257,0
1,1,1,1,1,12,1,33,42.63520063,12,2,5.079241818,4.976679932,0
0,0,1,0,1,6,0,30,85.82188753,6,4,3.79779644,3.829485597,0
1,1,0,0,1,1,1,32,184.7793439,1,2,2.541021115,2.44510427,0
0,1,0,0,1,1,1,31,145.1677921,1,5,1.795299311,1.69824537,0
0,1,0,0,1,1,1,28,434.5303325,1,3,0.562088635,0.392896444,0
1,1,1,0,1,1,0,31,74.74029824,1,3,1.10339798,0.950818363,0
0,1,1,0,1,12,0,30,176.3363949,8,6,2.165110622,2.192076994,0
1,1,1,1,1,6,0,28,341.227064,6,2,1.26202453,1.057819816,0
0,1,0,0,1,12,1,23,209.1308659,10,1,2.263983007,2.367229995,0
0,1,1,1,1,1,0,26,219.626145,1,2,0.11486289,0.040764507,0
0,1,1,1,1,6,0,32,247.0792367,6,8,2.136044877,2.118594717,0
0,1,0,0,1,1,1,28,233.4044157,1,5,2.678078618,2.630358706,0
0,1,0,1,1,12,0,28,122.9717269,12,3,1.313929262,1.462739002,0
0,1,0,0,1,1,0,30,136.2189635,1,0,1.420071627,1.364909922,1
0,1,0,0,1,1,0,27,223.399982,1,16,0.030024061,0,0
0,1,0,0,1,12,0,29,204.7461386,12,6,2.379552667,2.322306892,0
1,0,1,0,1,1,0,26,198.3640397,1,4,1.453726556,1.577592404,0
1,1,0,0,0,1,0,25,91.18703202,1,0,1.397558258,1.492952416,1
1,1,1,0,1,6,1,27,72.3412494,6,0,0.282092933,0,1
1,1,0,0,1,1,1,26,148.4340522,1,2,2.955502722,2.889211362,0
1,1,1,0,1,1,0,32,149.9699323,1,0,2.091131272,1.298993762,1
0,1,1,1,1,1,1,28,68.70262997,1,3,0.45579925,0.374615274,0
1,1,1,0,1,1,0,30,60.77256775,1,1,0.917718428,0.55563415,1
1,1,0,0,1,12,1,27,185.3798271,12,3,3.272115956,3.232554596,0
1,1,0,1,1,1,0,26,116.9738477,1,2,0.55788952,0.073173416,1
0,1,0,0,1,6,1,30,77.14634616,6,3,3.21111487,3.086579621,0
1,1,1,0,1,1,0,28,32.67511431,1,1,2.924051488,2.54546582,1
0,1,0,0,1,1,0,29,106.7778315,1,1,1.764701709,1.286677887,1
0,1,1,0,1,12,0,33,12.87943932,12,10,0.913693092,0.900505961,0
1,1,0,0,1,1,1,37,400.0750439,1,1,0.298544758,0.357076601,0
1,0,0,0,1,1,0,24,2.039812591,1,0,0.820475983,1.589286651,1
1,0,1,1,1,1,0,24,141.0997865,1,2,1.58797997,1.003255306,1
0,0,1,0,1,6,1,31,83.38504666,6,8,2.439403896,2.322534012,0
1,1,0,0,1,1,0,28,69.5698502,1,2,1.246555021,1.242550694,0
0,1,0,0,1,1,0,29,365.7113514,1,7,0,0,0
1,1,0,0,1,12,1,27,334.4726562,7,0,3.684875822,3.672932591,0
1,1,0,0,1,12,0,29,117.2234044,10,1,0.653472289,0.665583688,0
1,1,0,0,1,1,1,32,207.5831725,1,7,1.555391206,1.527622516,0
1,1,0,0,1,1,0,28,36.24329677,1,4,3.347438143,3.347092161,0
1,1,0,0,1,1,1,27,23.77663181,1,2,1.129715268,0.367319667,1
1,1,0,0,1,1,0,32,135.7567221,1,2,2.579025242,2.476055631,0
0,1,0,0,1,1,0,26,47.19910405,1,1,2.691317633,2.148766607,1
1,1,1,1,1,12,0,30,124.2288657,11,11,2.82110089,2.809569526,0
0,1,1,1,1,12,1,27,242.8544108,11,2,0.583530284,0.567751154,0
0,1,1,1,1,1,1,32,30.50465946,1,5,2.442619011,2.301139563,0
1,1,0,1,1,1,0,28,173.5344794,1,2,2.503405614,2.547767785,0
1,1,1,1,1,12,1,28,99.83755019,12,5,3.519139127,3.477328149,0
0,1,0,0,1,1,0,29,88.05093055,1,0,1.572719117,0.617036876,1
0,1,1,1,1,1,1,32,216.530992,1,1,2.31143532,2.333301538,0
0,1,0,0,0,6,0,28,273.4658894,6,2,0,0,0
0,0,1,0,1,1,0,27,11.31738863,1,5,2.339174477,2.429201795,0
0,1,1,1,1,6,0,27,8.790507807,5,0,2.293376285,1.83140058,1
0,1,0,1,0,12,1,29,148.1539625,11,2,1.593648631,1.430624332,0
1,1,0,0,1,1,1,34,356.2089727,1,6,2.694447779,2.823366207,0
0,1,1,1,1,12,1,35,76.98991433,12,2,1.427784185,1.255765368,0
0,1,1,1,1,1,0,25,112.6690171,1,9,1.269197734,1.367309248,0
0,0,0,0,1,6,1,30,159.708248,6,5,2.789897579,2.416875047,1
1,1,0,0,1,6,0,29,79.61444772,6,7,0,0.054889037,0
1,1,0,0,1,1,0,23,326.2912089,1,6,0.065075007,0.143852919,0
1,1,0,0,0,1,0,29,222.980927,1,1,1.840473004,1.022086756,1
0,1,1,0,1,6,1,27,35.42584524,6,2,2.120051303,2.128584016,0
1,1,1,1,1,1,0,31,126.4235242,1,2,2.331260808,2.346292554,0
1,0,1,0,1,1,0,26,51.17882193,1,0,1.636138891,0.619474634,1
1,1,0,0,1,1,1,27,300.1783466,1,4,1.466040134,1.42100569,0
0,1,0,0,0,1,0,28,108.7986484,1,0,2.114187281,1.905909781,1
0,0,1,0,1,12,0,27,274.0707359,11,3,3.275868603,3.325798293,0
0,1,0,0,0,1,0,30,118.2022589,1,0,1.767746598,1.791925213,0
1,1,1,0,0,12,1,29,214.7183733,12,1,1.798869085,1.672368029,0
0,1,0,0,1,1,1,30,142.6312877,1,0,0.987342415,0,1
0,1,0,1,1,6,0,31,91.21692298,5,12,1.673745213,1.661947817,0
0,1,0,0,1,1,0,33,60.20273661,1,1,1.559161472,1.520916645,0
0,0,0,0,1,1,0,31,196.1460782,1,5,0.586008513,0.579801487,0
0,1,0,0,1,1,0,30,175.8806057,1,3,0.678797817,0.600269719,0
0,1,1,0,1,12,0,28,41.22050507,12,0,2.706196886,2.914041085,0
0,1,1,0,1,12,1,30,181.156457,12,3,3.474659525,3.649549132,0
0,1,1,0,1,1,0,35,236.6614742,1,4,4.387361089,4.514109861,0
1,1,0,0,1,1,1,33,33.45913033,1,0,1.837629728,1.459453127,1
0,1,0,0,1,1,0,29,60.88597747,1,5,0,0,1
1,1,1,1,1,1,0,29,0.362153098,1,3,2.994456932,2.810133924,0
1,1,0,0,1,12,1,33,127.2453778,12,8,1.530366988,1.633560463,0
0,1,1,0,1,12,0,33,166.6049011,12,1,3.124325527,3.155604241,0
1,1,0,0,1,1,0,28,218.979321,1,1,1.398145929,0.655555483,1
1,1,0,1,1,1,0,20,274.3483507,1,2,2.415470579,1.998318355,1
